1.357921422901874081e-05,8.936165318157520687e+01,2.654955264911017210e+01,5.547625079750163613e-01,3.861093752469995505e-02,8.736655542380745487e+00,3.452568385194381051e+01,1.030162085755075507e+00,7.641575789422620866e-04,1.961864680591919041e-01,1.923892548438083973e-03,2.115279390148678829e+01,1.020332611036040699e-02,1.588615883162877284e-03
1.589274783858034759e-05,5.017986561637264487e+01,2.576042075904139494e+01,8.483097431805859401e+00,2.327437443036885559e-02,2.584292445782126890e+01,4.389236018346250034e+01,1.111534376175615929e-01,2.295120926513842096e-03,4.482015503186438932e-01,2.241374460379997604e-04,2.933475493032722881e+01,2.338027126945865786e-02,7.028317443134171139e-04
1.640856417668296391e-05,6.758402105631955692e+01,1.750259071576579473e+01,6.119156858852037306e-01,3.983589129250677922e-03,2.521536579122106758e+01,4.685668569717837784e+01,6.031964176659679877e-01,4.470332729230039673e-03,9.261728021522496190e-01,2.598238125492727431e-03,5.164860765097456508e+00,1.150056049410463910e-02,2.348528992110241517e-03
1.760735385314140831e-05,8.303512910004513969e+01,3.634249093256148910e+01,6.814631217452254752e+00,1.211862218162143047e-02,3.187030722320773890e+00,4.050958760096073519e+01,9.706824246524307087e-01,2.204102986723559081e-03,9.857992988166386361e-01,2.704331730190273619e-03,3.529624707166043152e+01,3.159830878577878088e-02,2.548031327468840319e-03
1.792728682329430883e-05,8.407081023316621327e+01,1.394783530344859468e+00,2.310975818242842195e+01,1.597669197141798544e-02,2.656221122350982711e+01,4.164348767221681413e+01,9.488959433538345367e-01,4.344135584873806341e-03,4.327689761923546596e-01,1.309797376468333115e-02,4.438273893080247667e+00,3.187144897066989530e-02,2.244189785346882744e-03
5.078396687595029527e-06,8.082933027984644525e+01,1.880657830062006042e+01,9.758478490780087000e+00,3.759532327302115423e-02,6.710204269665376309e+00,1.730947079047354009e+00,2.206046589394490276e-01,1.790697470561233590e-03,1.366657125596037581e+00,1.604637455399834933e-02,1.086041240685175069e+01,2.353807596928430765e-02,1.058626456290410632e-03
2.164822236362896137e-05,6.681078662393609591e+01,3.795416911698919193e+01,3.882531019422826635e+00,4.576626132030264110e-02,5.326146480420839602e+00,4.986104243923948331e+01,2.991251656989000196e-01,6.271491121872525658e-04,6.949528595678919896e-01,1.213174150693445245e-02,1.215784921111942118e+01,2.226386198221691828e-02,1.347308298603875753e-03
8.632998627445498217e-06,6.882940217482997980e+01,1.058754092736447738e+01,2.224997514577125912e+01,5.504212363620809975e-04,2.641426497367428539e+01,2.812094527577290037e+01,7.918973932264897764e-01,3.980033618630059514e-03,1.063891173882868690e+00,6.147983152824688761e-03,3.006802892676021521e+00,2.436012227542638450e-02,8.791356882726524859e-04
7.076297947123033845e-06,8.240076397531677799e+01,2.917932925619602713e+01,9.607792338474798299e+00,1.490776537499942725e-02,1.181413992065800755e+01,2.114641440947039186e+01,3.318947990674260273e-01,7.270943653035547277e-04,6.728891715488596326e-01,1.561071299360996222e-02,2.581252473427997884e+01,3.297825777880316472e-02,1.616219803855308825e-03
6.793134595599750619e-06,6.739686065678490934e+01,4.200637564258891676e-01,9.192789386512705718e+00,2.053709899698176466e-02,1.665820168876998508e+01,3.408055506579313487e+01,5.157037802760127132e-01,2.393472024601215383e-03,3.497738892823675227e-01,7.937651838529949030e-03,3.421855732366955749e+01,2.912085940024660563e-02,4.644767371481525395e-04
2.072475165200951020e-06,6.577260049576082679e+01,2.570856308205943819e+01,1.068691619317328545e+01,3.867251903951254149e-02,2.148988408436624553e+01,3.500792071860846733e+01,2.548093487602808849e-01,1.107300056652012589e-03,5.396024283392721055e-02,4.187268343883106952e-03,1.822062239112769788e+01,3.106121023456987970e-02,2.142398696791450712e-04
9.271701571482491542e-06,7.148826903688568279e+01,8.177279402176900192e+00,2.186522698007856391e+01,2.354721263216953339e-02,7.172866605808211560e+00,3.414988366633547656e+01,1.698336385308171423e-02,4.027739965099736905e-03,1.219268007747520866e+00,1.916523276623157378e-03,1.634349639629393280e+01,6.718705261670356553e-03,2.500910029828007971e-03
1.153243469926598750e-05,4.251091925703204311e+01,1.036668450658808993e+01,2.656916681909885369e+01,2.177746183883032607e-02,2.290925192763408802e+01,3.474042907020744053e+01,1.083310252659239747e+00,3.204732565627660661e-03,1.500574175129826715e+00,1.480694500015688163e-02,2.338433597475241044e+01,2.634827812206616202e-02,1.330141838720716105e-03
1.835964926829689685e-05,6.739359753054142743e+01,3.627386460075733510e+01,2.332922809942480669e+01,2.262756051606664570e-02,7.602165346214311725e+00,1.319228039202218383e+01,7.031385734232432627e-01,4.106325510701567920e-03,8.305099650244330833e-01,1.045980365850159195e-02,1.069040343758121026e+01,3.163938033577524695e-03,7.642467621631431453e-04
6.154667738099954323e-06,5.598547842093811511e+01,2.199890970215391306e+01,4.595395239973385948e+00,1.126592605084774518e-02,1.987544992891329798e+01,3.673158967937622776e+01,8.068419607808256788e-02,2.210569995205368538e-03,8.638167820997687540e-01,6.994700965351257661e-03,8.145906254868966911e+00,1.554235193228067913e-02,2.363659973007187134e-03
1.297648555063033277e-05,7.477614932489839816e+01,3.465564706620190805e+01,2.400825785616779129e+01,1.822628604911571623e-02,4.516001181347567561e-01,1.855033125156520413e+01,8.288529799298782752e-01,4.570106931058322448e-03,1.505873442565286213e+00,7.048031450505467740e-03,2.844844343461814162e+01,2.009362919688614108e-02,1.584541237135818651e-03
5.037010706946178039e-06,5.097108173107180562e+01,1.782838684003016638e+01,1.210968623889414397e+00,1.616078713024458532e-02,1.945742013950687621e+01,2.124465042822420813e+01,1.901186573241720468e-01,2.526997048809947414e-03,2.152521073779587180e-01,1.038603432842140004e-02,1.391880122542640486e+00,1.459866318036379118e-02,1.484148522419703005e-03
8.124897206399853071e-07,7.213748240046678006e+01,5.829047037259162956e+00,1.460248472844210355e+01,2.818582909452737977e-03,1.098730623545598561e+01,1.136834023306081143e+01,3.657518337738884795e-01,4.082066015214582712e-03,6.083112325467298076e-01,1.251713371136861305e-02,3.161797996809907829e+01,9.478066837418634705e-03,2.376920367725773474e-04
6.439174208712983994e-07,6.697095239612667683e+01,4.037975957573489438e+01,1.114412145710787527e+01,3.081784800056613233e-02,2.233946752200139940e+01,3.392927702800478329e+01,8.296758658339582482e-01,5.079028582008919546e-03,3.273612222121999871e-01,5.006294308402600007e-04,6.101236531088972015e+00,4.924558347335730377e-03,1.755578862052375923e-03
1.253730089064426582e-05,5.089822704532518571e+01,2.836817128190325832e+01,2.404860267515515204e+01,8.303267476764301241e-03,1.742783175503801374e+01,3.885937366437553919e+01,1.352886232105200981e-01,4.389394053924100883e-03,1.523518914703009708e+00,1.941347829176804426e-03,1.343514837811136342e+00,1.163418106478225633e-02,1.775957909463609773e-03
2.114642406543002258e-05,5.983272207583137003e+01,2.898984357668040346e+01,2.664770469282436327e+00,3.270685595849376348e-02,1.799229053433102621e+01,5.741671169339003455e+00,8.494835104002218529e-01,4.553411446136784897e-03,9.541513616286838584e-01,2.154146184648323987e-03,3.732256585402314641e+01,2.863717403815781506e-02,9.230632210796858167e-04
9.576075944437553161e-06,5.852854381090281066e+01,2.063194954803967462e+01,1.087394828536626790e+01,4.012658905669239107e-02,2.349966590705074765e+01,5.928146807115384220e+00,1.053888215516577853e+00,3.417124841419636339e-03,1.310947667685560702e+00,1.178294831539455217e-02,1.673179825072144311e+01,2.687285380871256776e-02,2.520305437028090827e-03
6.119010479423362938e-06,8.040996094033779684e+01,2.191977741738204344e+01,1.527717910437985083e+01,2.080251687588464612e-02,2.092212177158300079e+01,1.427680841654544608e+01,9.354892199498414662e-01,4.449883515170875541e-03,1.512293291747191792e-01,1.464607326440263771e-02,9.536343997663802696e+00,1.715223671053247786e-02,1.602829464633011595e-03
8.497461109648395903e-06,4.143499988850447835e+01,3.442459706371114692e+01,5.940688481582780511e+00,1.037246417193331618e-02,2.280806820955529091e+01,1.796490003133385116e+01,9.665415887917899740e-01,3.764288498845715352e-03,4.475581980113445546e-01,3.326269052253723996e-04,3.597896321923899876e+01,3.457615748153503379e-03,1.886340063679827275e-03
1.089079817068472017e-05,7.790823267412332598e+01,2.801412657527287919e+01,2.030372649005694186e+01,2.338123919412874244e-02,2.266975498108962483e+01,5.288090837013997181e+00,2.515048340749559963e-01,3.714559478701315656e-03,4.943465225913685757e-01,9.717542899485382898e-03,1.815018417428457909e+01,1.954416246118093753e-02,1.125344017664765394e-03
1.651130778301953487e-05,5.653956485979650637e+01,2.850370099835477689e+01,8.697663376299020754e+00,1.220609076673372095e-02,3.691284824692365074e+00,1.039043128860672738e+01,1.407398043307557245e-01,2.889376801193755361e-03,1.206989202477145806e+00,3.206857761004569280e-03,8.504517363593379287e+00,1.785630682211988493e-02,1.897992094416795818e-03
2.154901375484994037e-05,6.623184345543039342e+01,1.171801226428148190e+01,3.423977687380962198e+00,9.532183369070728468e-03,6.707033350066378574e+00,9.716683187513133646e+00,2.632241597426957652e-02,2.880227176796246874e-03,4.444992739263156634e-01,1.616801004744249440e-02,2.115787537832075316e+01,2.555872135961468825e-02,3.523261745298127221e-04
1.918718462538461256e-05,6.454393472618895089e+01,3.529482918649302547e+01,1.808027493653277062e+01,2.238122632543084259e-02,1.271964661950962849e+01,9.969010408196394835e+00,6.673335517960063412e-02,5.033789809551912804e-03,7.624147774542978651e-01,1.366857245799416032e-02,1.542582329815890141e+01,3.041072107236304604e-03,1.652208690124892625e-03
1.391384656196919025e-06,4.745987922368276202e+01,2.290594209173550766e+01,9.716529400412897033e+00,4.686397351491825014e-02,3.629056501262112100e+00,3.970613953270237317e+01,6.691152601656578103e-01,4.238245905071128146e-03,3.685060267195492956e-01,8.748787841677336391e-03,1.729607286533396859e+01,1.635795146493757013e-02,2.248254553462015245e-03
2.184218970671253639e-05,5.526901221596801861e+01,2.523226460997069864e+01,1.918108605709913306e+01,3.501616445628617791e-02,2.703575238403044168e+01,1.116982716448587354e+01,2.400299142848488776e-01,3.548600082045351260e-03,2.612462470558951644e-01,3.020667114379599859e-03,3.197971689681228469e+00,4.615526381526254712e-04,1.189928883430859102e-03
1.318902083357467621e-05,5.456296445155138031e+01,9.658164052973413405e+00,2.219335241506182754e+01,3.328438938191662089e-02,1.310251862673346857e+01,3.575582198215017371e+01,1.013859180624362200e+00,4.222830656433252706e-03,9.926704484713161358e-01,1.102536780764948668e-02,3.543846523272134164e+01,1.572280981318139800e-02,1.432920607622705476e-03
1.436448901480379576e-05,8.542057226063030839e+01,3.345222591351720354e+01,2.522811095693195060e+00,8.216152830712503130e-03,8.969075951275549130e+00,3.891228156356746837e+01,6.288321350435739365e-01,1.580853009217708096e-03,2.101350562980784931e-01,1.147695296974943040e-02,2.665423390013620875e+01,3.441856516572282948e-02,1.319017725105076262e-03
1.100474193384309787e-05,4.402209259496504501e+01,1.997453055955648926e+00,1.368418670173102214e+01,1.551628159542576928e-02,7.353072624869264828e+00,5.199585629892924388e+00,1.055107799618206110e+00,4.477549193729206227e-03,9.147475138395287919e-01,1.578189697419387846e-02,3.791315340332786121e+01,2.465070380932136637e-02,7.223513476472375860e-04
1.099231579307215979e-06,7.781344152062786179e+01,1.921427391582253463e+01,2.047725390651827482e+01,4.323043547656527097e-02,5.408616051048117157e+00,3.052407350506397421e+01,7.000159303558116664e-01,2.655787123453504962e-03,1.583865014308333818e-01,5.880917280667685536e-03,1.289499461629362287e+01,2.457310576455794260e-02,2.241967650925818113e-03
7.423281150000099268e-06,7.468368369917162397e+01,1.192666953103005412e+01,2.956695678613548850e+01,3.844579182469263362e-02,1.581445454495337799e+01,2.383394907441426369e+01,3.523692306204073699e-01,1.764298913115833678e-03,1.532058359623681199e+00,6.804192650744602007e-03,1.970233866640466758e+01,3.606016813179370450e-02,1.725098656870757002e-03
1.207046428524508795e-05,6.066237853996607043e+01,7.903311314071164162e+00,1.150992729012633831e+01,3.577950282488072398e-02,1.794052624929247131e+01,3.947786620975663396e+01,2.319246196867895682e-01,2.960058209079569416e-03,1.465617718504959699e+00,7.361650296398053635e-03,2.659852274594490140e+01,4.751345473528750633e-03,2.540128128245296765e-03
1.351793099890315629e-05,5.196487311638252038e+01,6.735731684534257191e+00,1.736144025016857029e+01,2.624857236327043930e-02,2.916461238551680157e+00,5.138474914740136512e+01,1.001939253138232955e+00,2.495549219027304658e-03,1.993707806653178261e-01,1.383326755071691803e-02,1.909325093915093063e+01,2.625180286056240375e-02,1.340717915188264098e-03
6.192008346790208642e-06,8.173619727883470887e+01,3.959363266989524277e+01,7.856254700855946460e+00,2.620253395287663184e-02,1.111383790953662043e+01,4.777633775458075860e+01,5.626540826116770422e-01,4.707061085681753590e-03,1.366147618364951688e+00,4.703071030306215511e-03,3.004395867297394673e+01,1.535446520429726083e-02,2.439637718880105326e-03
1.130923542330982891e-05,8.102747365927891110e+01,1.171162672126935256e+01,9.553120595937116377e+00,2.786760373304928914e-02,2.848430083512094058e+01,2.561867159800524263e+01,1.722631203030079439e-01,2.903753760960566498e-03,5.551701268778376219e-01,9.230756859951227966e-03,2.078504586300183732e+01,1.681397268122616570e-02,8.573764728903264781e-04
4.340635785101587307e-06,7.487492138102857098e+01,2.326408123420243612e+01,7.541534578127923716e+00,3.667108324891116267e-02,1.517322037372420773e+00,3.869427837906555823e+01,7.764811598171292850e-01,4.347626271114809690e-03,6.191771381887083425e-01,1.106652358824087787e-02,3.119829455462419432e+01,3.579642068851706521e-02,1.305729906325236262e-03
1.029082398059441931e-06,6.511455750664829623e+01,2.399901790418498138e+01,2.723039477233821870e+01,4.127551622074916021e-02,1.271505672796858732e+01,2.748010034480335406e+01,5.069546187065204768e-01,3.876801893867951477e-03,6.565295039776670727e-01,1.092022412408732643e-02,6.175543047540808850e+00,1.732498873988480917e-02,2.529941280606489828e-03
7.614540358819432139e-06,7.463522992934409217e+01,2.638405045116678238e+01,2.667529478627310624e+01,4.025568235355083541e-02,2.454449895366824563e+01,1.999856582760394019e+01,3.546965140757331603e-01,3.857080884642457089e-03,1.202632235560681773e+00,1.449417864141180727e-02,1.727300311205523631e+00,2.836556247361188450e-03,1.656640031676176027e-03
2.033304686699253239e-05,8.987129614781076725e+01,3.025926263134230254e+01,1.374431780283853932e+01,5.066446783234541951e-03,1.817593979275948968e+01,4.524959753329597589e+01,4.925724163816910250e-01,3.726276533978891206e-03,1.427720174657540531e+00,9.212712690839801235e-04,3.027441314634474523e+01,1.096264652819580951e-02,9.944616454038688897e-04
3.399742439217872261e-06,6.655831590743800064e+01,2.302941771153346551e+01,2.484160008439144107e+01,8.405699047770914811e-03,2.514440099640240955e+00,4.516041717914541209e+01,6.836528984288117172e-01,1.327985648243008160e-03,1.442418887302117092e+00,2.516509755300484590e-03,1.769543307274379984e+01,9.539688219516940376e-03,6.857074987532658190e-04
4.258333247723650702e-07,8.023165384875731831e+01,3.643383582890165684e+01,2.128510825438271326e+01,7.845207876681003709e-03,1.275524440979548757e+01,1.823284502184879585e+01,6.487667545150730408e-01,3.434872871981956965e-03,6.789259173459073482e-01,4.273589191717042796e-03,3.212038433942078086e+01,7.561500414454714984e-03,1.019913770603084278e-03
1.077352580789053780e-05,5.186028509637873185e+01,2.326908069907279142e+01,1.810341704029183063e+01,4.680674458784542941e-02,8.619556988944266251e+00,5.065102719597694403e+01,7.254653088574819497e-01,1.506072580577777920e-03,9.002595724024065049e-01,1.142967565957341697e-02,2.834154528647152915e+01,2.136590748953955121e-03,1.592689051371424039e-03
1.106877622858076091e-05,8.520776454468627037e+01,1.184576503681535975e+01,2.503784698573229761e+01,2.880707200368958984e-02,1.023122111066114570e+01,3.315330737916675474e+01,6.849346371736155792e-01,3.640348026305308474e-03,1.142503293644233198e+00,1.099249453814383527e-02,3.185878127034354179e+01,2.306001803408536457e-02,2.359953368843588622e-03
1.433622645974279327e-05,5.544664419763180518e+01,1.802777371593192512e+01,1.825080002076226648e+01,3.465537766324486291e-02,2.829630267729870141e+00,1.564631804091373191e+01,8.223462805515041607e-01,9.829861078200577158e-04,2.223350312008747220e-01,9.025294536434464235e-03,3.685864525429482796e+01,1.954164973600986885e-02,2.386002548100467704e-03
1.835754068051826152e-05,5.284850422816311522e+01,3.337461161306430313e+01,1.522612067411249903e+01,3.811543786950301327e-02,2.136062431311994558e+01,1.788166857145386501e+01,1.359799013303793491e-01,5.149317763333791619e-03,2.357713570347223508e-01,1.603998723432817700e-02,3.267750013276445031e+01,2.652683233302863958e-02,2.557683473667777142e-03
2.134509419220959416e-05,8.022938220102810192e+01,1.502737830894684201e+01,2.478472815982903654e+01,1.121150864985326215e-03,1.543266170715262220e+01,2.383190462713608326e+01,7.413118817526010984e-01,3.611644718393570552e-03,9.293775047184170690e-01,1.367352694414451439e-02,3.568717460482195492e+01,4.278838197571173917e-03,6.301518583404367227e-04
7.671208310244213361e-07,8.421174226074261071e+01,2.284868270105045696e+01,2.864036860760171876e+01,1.080409694335358710e-02,2.069778502327844105e+00,4.275182324467165529e+01,9.980941929127982171e-01,1.652719415527382878e-03,6.538995640721110281e-01,2.461640985481197263e-03,3.591133413287386844e+01,1.135990030953201030e-02,1.298744297891087128e-03
2.343205215501548361e-06,8.436296542642512009e+01,5.827630218877650314e+00,1.435318718210213440e+01,3.176734468338265893e-02,2.126409901057640894e+01,4.901210110636134232e+01,4.659217260268355698e-01,3.981721508844270237e-03,2.572856381069845710e-01,6.980088159976880445e-03,4.097546257962161320e+00,1.804229182676997389e-02,1.080423946183576645e-03
2.100116404925457249e-05,4.163581434275234727e+01,1.521747773002532789e+01,1.403561307777921385e+01,4.483994806617389722e-02,2.443462752529062598e+01,5.611118475993070120e+00,7.552624513628357628e-01,2.934900085178302614e-03,1.544026503313438159e+00,6.056867227925956387e-03,1.532940263971807227e+01,7.221625696158274002e-03,3.416831268164078673e-04
1.874105121281486821e-05,6.273586842852586187e+01,2.690107018667970706e+01,2.017378240886287344e+01,2.834408723626910542e-02,8.880767166895413567e-01,4.085194553643294313e+01,2.753557227046732891e-01,7.198762087120319682e-04,8.981480719964971549e-01,1.292775438009411641e-03,2.911088806525276951e+01,7.848342049529104247e-03,5.839849750645454470e-04
1.921413933384811528e-05,5.642797767161152223e+01,6.302993029818724224e+00,2.818462468325964920e+01,6.038317642130482978e-04,2.451807391572240391e+01,7.935081335539557301e+00,1.520694695237160277e-01,1.379978739980311855e-03,2.885027284561897942e-01,1.102330819676324881e-02,1.347334576412259510e+00,9.017149189231433819e-04,2.066945963495115442e-03
5.416859724891449428e-06,5.618857309810112355e+01,7.370129641037197032e+00,1.934414497092665997e+00,3.509218867066323660e-02,1.513661844239180532e+01,3.874349801539974436e+01,5.279239637952918285e-01,4.170908573511229907e-03,8.179103400201530594e-01,1.957037307573916869e-03,1.929839308553463084e+01,3.451752459597134254e-02,1.381244878425341857e-04
1.732572933331430384e-05,8.334904538799190732e+01,2.125125070142357941e+01,1.448933168422085593e+01,4.546872613322247569e-02,2.002262360512129913e+00,2.507227903080636366e+01,4.469153693919379888e-01,3.684448446194647526e-03,7.820126362672311648e-01,1.510709741592369641e-02,3.138862370091093812e+00,3.283406090792772604e-03,1.597574092339685854e-03
1.655053998147963776e-06,5.375079997789765685e+01,2.571399505312379574e+01,1.728460308273746904e+01,1.564995619688338765e-02,2.836362893793682716e+01,2.771620890595634634e+01,5.034673171506742761e-01,3.257519854009298995e-03,1.707895177531614517e-01,1.169213468637465662e-02,3.240158861436587756e+01,2.387890760021311662e-02,2.012637776936416090e-03
1.596323919186030455e-05,5.075115331637484672e+01,1.845682392932639360e+01,7.384649866115957195e+00,1.629157784010770021e-02,1.308748823933742500e+01,2.184305251350001598e+01,1.141790969065237527e-01,2.311993818995682071e-03,1.055263133662437625e+00,6.313532689717887142e-03,6.110871050645516611e+00,3.370723098846288568e-02,1.995275776134029788e-04
1.838591580396888822e-05,4.466150508518386886e+01,4.264442810112122118e+00,2.317882531415622793e+01,3.836192607308953895e-02,1.599157398858467793e+01,3.058228143888716488e+01,6.205600243670112981e-01,1.798022088291928921e-03,2.068180652423690091e-01,5.973501418857147735e-03,2.536277340924914725e+01,2.746850811226589015e-02,2.268729292322805430e-03
1.596806048134078143e-05,8.841993126557372307e+01,2.440799579911228889e+01,1.119629930820153163e+01,2.744661998380926171e-02,6.290798135116939527e+00,3.418465552700564558e+01,2.543797158574155892e-01,6.261744655995083418e-04,1.336994613497428430e+00,6.202833383109178540e-03,2.901507029160118734e+01,2.110394710362175491e-02,2.111475372118918822e-03
1.867819711479841121e-05,8.872733010628540740e+01,3.312422119391507636e+01,1.930310479248963063e+01,3.047034568310764621e-02,1.026302093579432251e+00,4.814626500916544671e+01,9.113345320464913968e-01,1.468854094308458084e-03,2.977532746076602677e-01,1.170723443357182814e-02,1.198164151804060040e+01,1.264087633050078180e-02,4.186873175899039718e-05
1.921779260686123315e-05,6.831605473806881434e+01,1.642703625705306791e+01,4.703740745770242704e+00,3.002565280221350733e-02,1.150606914414870730e+00,3.876638666158920898e+01,2.444887581000017573e-01,2.275310603085015093e-03,5.485623786454874029e-01,6.243763415541757518e-03,2.747516080396876603e+01,2.842766204531716259e-02,1.492419486200262163e-03
