2.257163524627685547e-01
2.472385883331298828e+00
2.604544878005981445e+00
2.687810659408569336e+00
2.831057786941528320e+00
2.699268817901611328e+00
2.987162351608276367e+00
2.990857839584350586e+00
2.879939556121826172e+00
3.160173416137695312e+00
3.039753437042236328e+00
3.144442319869995117e+00
3.248473882675170898e+00
3.269999027252197266e+00
3.535844802856445312e+00
3.353971242904663086e+00
3.460012674331665039e+00
3.517824172973632812e+00
3.676108837127685547e+00
4.011268615722656250e+00
3.791200399398803711e+00
4.080346345901489258e+00
3.883702039718627930e+00
4.046303272247314453e+00
4.051337242126464844e+00
4.209746360778808594e+00
4.204305648803710938e+00
4.392655849456787109e+00
4.331887722015380859e+00
4.372615098953247070e+00
4.696542978286743164e+00
4.761565685272216797e+00
4.772110462188720703e+00
4.641443014144897461e+00
4.697282314300537109e+00
4.800567388534545898e+00
4.887525558471679688e+00
5.267581939697265625e+00
5.110507011413574219e+00
5.097579479217529297e+00
5.369054555892944336e+00
5.310798406600952148e+00
5.597659587860107422e+00
5.526602983474731445e+00
5.985361576080322266e+00
5.561127424240112305e+00
5.703771829605102539e+00
5.868955373764038086e+00
5.881429672241210938e+00
5.809716224670410156e+00
6.203633308410644531e+00
5.988846063613891602e+00
6.320122003555297852e+00
6.219062328338623047e+00
